word,decade,mean_sim,std_sim,n_comparisons,vector_size,window,min_count,sg
inboorling,1710,0.14872905922315813,0.05860805798425243,9,200,3,1,0
inboorling,1720,0.39437086300182456,0.23757587068511923,9,200,3,1,0
inboorling,1730,0.4344901686728917,0.2044392227560161,9,200,3,1,0
inboorling,1740,0.5360863811594978,0.3383206738206906,9,200,3,1,0
inboorling,1750,0.5629406380001096,0.3332591566892887,9,200,3,1,0
inboorling,1760,0.5810820485827979,0.3266479014118642,9,200,3,1,0
inboorling,1770,0.5992713314622762,0.27020715603383977,9,200,3,1,0
inboorling,1780,0.5979480577366498,0.29116946102527985,9,200,3,1,0
inboorling,1790,0.21665001047700722,0.2372820713339302,9,200,3,1,0
moor,1700,0.8627804942907923,0.04534926519113719,9,200,3,1,1
moor,1710,0.8443933892593605,0.05014974282734851,9,200,3,1,1
moor,1720,0.8643959763925174,0.01959555433353009,9,200,3,1,1
moor,1730,0.8519477838943074,0.024406804856510072,9,200,3,1,1
moor,1740,0.8789083400867177,0.02330209429993306,9,200,3,1,1
moor,1750,0.8627170445779632,0.026860552782764415,9,200,3,1,1
moor,1760,0.8737924270007495,0.023195375919604758,9,200,3,1,1
moor,1770,0.8574773826815512,0.017659246301209214,9,200,3,1,1
moor,1780,0.8470689366671246,0.029712843199771258,9,200,3,1,1
moor,1790,0.8725757294773012,0.034919473661157434,9,200,3,1,1
inboorling,1700,0.5446650070087132,0.131524320534754,9,200,3,1,1
inboorling,1710,0.4014710821122296,0.06667962467552073,9,200,3,1,1
inboorling,1720,0.7178747420519673,0.11974291307352883,9,200,3,1,1
inboorling,1730,0.7425305658414076,0.12591919461584966,9,200,3,1,1
inboorling,1740,0.7319851530654464,0.17280458779115893,9,200,3,1,1
inboorling,1750,0.7219535561585821,0.17994071789106134,9,200,3,1,1
inboorling,1760,0.7436070961980614,0.1747636334078322,9,200,3,1,1
inboorling,1770,0.7278105973605987,0.16158447763941167,9,200,3,1,1
inboorling,1780,0.7348609689160752,0.16275994031153426,9,200,3,1,1
inboorling,1790,0.5080064397448436,0.11575725721166819,9,200,3,1,1
moor,1700,0.8262310476337167,0.07163910343319374,9,200,3,2,0
moor,1710,0.8406008016007257,0.064967381433174,9,200,3,2,0
moor,1720,0.8830960970217964,0.04443878436881244,9,200,3,2,0
moor,1730,0.8879190562080627,0.04337134135020265,9,200,3,2,0
moor,1740,0.9002808719390553,0.02689582921322552,9,200,3,2,0
moor,1750,0.8896006516576386,0.05093815569691348,9,200,3,2,0
moor,1760,0.8787927222447699,0.06278391454531952,9,200,3,2,0
moor,1770,0.8671989481979147,0.0640312975702027,9,200,3,2,0
moor,1780,0.8800812654398599,0.05570917913852011,9,200,3,2,0
moor,1790,0.8755607007779183,0.04190170282610185,9,200,3,2,0
inboorling,1700,0.5182357885401282,0.19227896157994676,9,200,3,2,0
inboorling,1710,0.3220315186745576,0.04357846808292977,9,200,3,2,0
inboorling,1720,0.7749622427093217,0.17273290829679155,9,200,3,2,0
inboorling,1730,0.7465145309579789,0.2094485870559267,9,200,3,2,0
inboorling,1740,0.7494205662337143,0.21807460457534486,9,200,3,2,0
inboorling,1750,0.7678376179845601,0.2111093974979523,9,200,3,2,0
inboorling,1760,0.7633608928699438,0.21518927521487236,9,200,3,2,0
inboorling,1770,0.7673114531448779,0.20655374169574847,9,200,3,2,0
inboorling,1780,0.7514562175048141,0.22094700191917752,9,200,3,2,0
inboorling,1790,0.620905041434614,0.1788923187771709,9,200,3,2,0
moor,1700,0.8483776865066889,0.03212724455197117,9,200,3,2,1
moor,1710,0.8384518891774726,0.032135648495726886,9,200,3,2,1
moor,1720,0.856669119883954,0.015381839141991628,9,200,3,2,1
moor,1730,0.8431876940308317,0.020597442125944172,9,200,3,2,1
moor,1740,0.8496168164331932,0.019718581435991638,9,200,3,2,1
moor,1750,0.8580587181647948,0.020202715658601354,9,200,3,2,1
moor,1760,0.861919342712721,0.017036164588017117,9,200,3,2,1
moor,1770,0.841718272697285,0.025706938246225546,9,200,3,2,1
moor,1780,0.8576597128291771,0.023556115799741588,9,200,3,2,1
moor,1790,0.8504059095422787,0.017121290428208473,9,200,3,2,1
inboorling,1700,0.8133410453202786,0.03867978863958782,9,200,3,2,1
inboorling,1710,0.7358047046616787,0.02296900347563095,9,200,3,2,1
inboorling,1720,0.8364145654113729,0.0422029263808144,9,200,3,2,1
inboorling,1730,0.8142806173684577,0.044992599254901455,9,200,3,2,1
inboorling,1740,0.8257772981678265,0.04836947333725515,9,200,3,2,1
inboorling,1750,0.83777249794985,0.04630885211790473,9,200,3,2,1
inboorling,1760,0.8427121441569201,0.04402565346851727,9,200,3,2,1
inboorling,1770,0.8223049334358978,0.042598510730881584,9,200,3,2,1
inboorling,1780,0.8366575892646434,0.04356265267352348,9,200,3,2,1
inboorling,1790,0.8192780086650355,0.04214289309659119,9,200,3,2,1
moor,1700,0.8049645820268784,0.0634584442321639,9,200,3,3,0
moor,1710,0.7773883323714716,0.07538264621800342,9,200,3,3,0
moor,1720,0.8675663205978167,0.03901539707125229,9,200,3,3,0
moor,1730,0.863455156032644,0.0532250462740967,9,200,3,3,0
moor,1740,0.8687973732629123,0.05009855726219715,9,200,3,3,0
moor,1750,0.8565417276051055,0.0660309352431826,9,200,3,3,0
moor,1760,0.8625152059265518,0.0676116631030537,9,200,3,3,0
moor,1770,0.8420995764287948,0.06771430340288441,9,200,3,3,0
moor,1780,0.8591478044710735,0.07185133469775955,9,200,3,3,0
moor,1790,0.8458688544776485,0.022000107725632947,9,200,3,3,0
inboorling,1700,0.5168789746493384,0.17972882613313995,9,200,3,3,0
inboorling,1710,0.3242481782036842,0.030182156500537977,9,200,3,3,0
inboorling,1720,0.7671426869453687,0.16579242601336092,9,200,3,3,0
inboorling,1730,0.7240367381562958,0.22487058583553868,9,200,3,3,0
inboorling,1740,0.7318431024506459,0.22142036139737298,9,200,3,3,0
inboorling,1750,0.7418488800543767,0.21959032789500352,9,200,3,3,0
inboorling,1760,0.7511586905867069,0.21830345731380718,9,200,3,3,0
inboorling,1770,0.74600601485837,0.20164465205043225,9,200,3,3,0
inboorling,1780,0.7568245160609682,0.2134102468483843,9,200,3,3,0
inboorling,1790,0.5750475320180728,0.17223421743114523,9,200,3,3,0
moor,1700,0.7716495904975742,0.04862782489032307,9,200,3,3,1
moor,1710,0.8043153837948636,0.038082192641527984,9,200,3,3,1
moor,1720,0.814694475265331,0.028276948416035754,9,200,3,3,1
moor,1730,0.8259644085633948,0.024576939650460202,9,200,3,3,1
moor,1740,0.8306873887344266,0.030327627427937265,9,200,3,3,1
moor,1750,0.800158761638548,0.046649077840074604,9,200,3,3,1
moor,1760,0.8214455213663164,0.03646917436282653,9,200,3,3,1
moor,1770,0.8049934132951244,0.03592440747070024,9,200,3,3,1
moor,1780,0.8109653492668836,0.0475810273429778,9,200,3,3,1
moor,1790,0.7746706402212434,0.019815123580651836,9,200,3,3,1
inboorling,1700,0.6774513808618762,0.054631057294531084,9,200,3,3,1
inboorling,1710,0.5705084058886735,0.022810023750539705,9,200,3,3,1
inboorling,1720,0.7748640324650267,0.0747095221377323,9,200,3,3,1
inboorling,1730,0.7792043127898864,0.08570892394070435,9,200,3,3,1
inboorling,1740,0.7871477624283582,0.09384108277306101,9,200,3,3,1
inboorling,1750,0.7587377850020983,0.10618375647826694,9,200,3,3,1
inboorling,1760,0.7782757999899546,0.09429827501712346,9,200,3,3,1
inboorling,1770,0.7621935713870998,0.08869187392660886,9,200,3,3,1
inboorling,1780,0.7663487541518411,0.10288991179818008,9,200,3,3,1
inboorling,1790,0.7373038968142549,0.059700305376536,9,200,3,3,1
moor,1700,0.6803780528129314,0.13000533449875787,9,200,3,4,0
moor,1710,0.6670930212817884,0.13384970680961214,9,200,3,4,0
moor,1720,0.8266921643493378,0.10543860444320081,9,200,3,4,0
moor,1730,0.8295408982392761,0.10691792744217792,9,200,3,4,0
moor,1740,0.8272951604928088,0.11113359661665624,9,200,3,4,0
moor,1750,0.8401262298156952,0.11042598727694727,9,200,3,4,0
moor,1760,0.8133075398884952,0.14036588970367397,9,200,3,4,0
moor,1770,0.8053215359406205,0.13200343271134443,9,200,3,4,0
moor,1780,0.8073438662435074,0.1308183563490228,9,200,3,4,0
moor,1790,0.806744458582583,0.02996500013410608,9,200,3,4,0
inboorling,1700,0.30879500818381067,0.10230829134126367,9,200,3,4,0
inboorling,1710,0.18474851326949307,0.06317689402980699,9,200,3,4,0
inboorling,1720,0.7099733788369068,0.24599899821073473,9,200,3,4,0
inboorling,1730,0.6954895544378163,0.2726760436086722,9,200,3,4,0
inboorling,1740,0.6973343146934187,0.27865716311918076,9,200,3,4,0
inboorling,1750,0.7022373183339554,0.2929034211520032,9,200,3,4,0
inboorling,1760,0.7030124041678849,0.28596179857685716,9,200,3,4,0
inboorling,1770,0.703994892138753,0.2721815754705225,9,200,3,4,0
inboorling,1780,0.6945980697598046,0.27932348618999664,9,200,3,4,0
inboorling,1790,0.3131318175892026,0.13543570191540286,9,200,3,4,0
moor,1700,0.6988065147087984,0.09305151044617983,9,200,3,4,1
moor,1710,0.7065172845845651,0.08988244407327965,9,200,3,4,1
moor,1720,0.7958198115031982,0.05668587402381939,9,200,3,4,1
moor,1730,0.8107458914305882,0.07249671782827503,9,200,3,4,1
moor,1740,0.8036381893401723,0.08570855504379127,9,200,3,4,1
moor,1750,0.8288972790228951,0.05996016081156899,9,200,3,4,1
moor,1760,0.8001511657442346,0.09106284231800085,9,200,3,4,1
moor,1770,0.7694817141048589,0.09046383786859118,9,200,3,4,1
moor,1780,0.8013741391079063,0.08244480148930058,9,200,3,4,1
moor,1790,0.7708020111057644,0.046304208806821574,9,200,3,4,1
inboorling,1700,0.4440671075784244,0.075971997327689,9,200,3,4,1
inboorling,1710,0.25133489933134484,0.02730072596453902,9,200,3,4,1
inboorling,1720,0.71746265730812,0.1753617292524858,9,200,3,4,1
inboorling,1730,0.7181340161613774,0.2088329342323302,9,200,3,4,1
inboorling,1740,0.7221494756307424,0.2133505156255705,9,200,3,4,1
inboorling,1750,0.7344580335646781,0.21058233942086535,9,200,3,4,1
inboorling,1760,0.7287604078131561,0.20119202424034954,9,200,3,4,1
inboorling,1770,0.6979274898886847,0.19091324375683388,9,200,3,4,1
inboorling,1780,0.7164544345349607,0.20785488271494967,9,200,3,4,1
inboorling,1790,0.625650792839815,0.17680150252308063,9,200,3,4,1
moor,1700,0.5667653207832399,0.19849356338939242,9,200,3,5,0
moor,1710,0.5570201506597878,0.20237203985949523,9,200,3,5,0
moor,1720,0.7634369657073148,0.14142181167307147,9,200,3,5,0
moor,1730,0.7839464369036876,0.15616213070112048,9,200,3,5,0
moor,1740,0.7555682554349087,0.18141229590739388,9,200,3,5,0
moor,1750,0.7655021261270392,0.1651957514042385,9,200,3,5,0
moor,1760,0.7499453479319329,0.19754979829718466,9,200,3,5,0
moor,1770,0.7459340672362911,0.17649902130853157,9,200,3,5,0
moor,1780,0.747630771556532,0.17897754941659647,9,200,3,5,0
moor,1790,0.7370873142129102,0.07568499561391671,9,200,3,5,0
inboorling,1700,0.22919052317346042,0.11303290663405739,9,200,3,5,0
inboorling,1710,0.13048023142684295,0.06314379554159975,9,200,3,5,0
inboorling,1720,0.647193148486355,0.28018398958754265,9,200,3,5,0
inboorling,1730,0.646324328890995,0.3223613813923012,9,200,3,5,0
inboorling,1740,0.6480574323914994,0.31421181444405505,9,200,3,5,0
inboorling,1750,0.6455748445047327,0.3177346739210508,9,200,3,5,0
inboorling,1760,0.663022805774146,0.3114736756873995,9,200,3,5,0
inboorling,1770,0.6521747918262785,0.29811927860729515,9,200,3,5,0
inboorling,1780,0.6430621518278817,0.31753890027633164,9,200,3,5,0
inboorling,1790,0.16044322393493318,0.10011412127352863,9,200,3,5,0
moor,1700,0.5449587976559843,0.17571400110544924,9,200,3,5,1
moor,1710,0.5657602116136674,0.17013111064367736,9,200,3,5,1
moor,1720,0.7372857738300866,0.13016875645591677,9,200,3,5,1
moor,1730,0.7667261856866019,0.09416354239798909,9,200,3,5,1
moor,1740,0.7412957519578419,0.1376029489416558,9,200,3,5,1
moor,1750,0.7466164421931645,0.12363907528038087,9,200,3,5,1
moor,1760,0.7028439576665471,0.17750562762184804,9,200,3,5,1
moor,1770,0.7206039394291159,0.15048658573828877,9,200,3,5,1
moor,1780,0.6900747688269092,0.15307297274373388,9,200,3,5,1
moor,1790,0.7319504402464274,0.04646931435766849,9,200,3,5,1
inboorling,1700,0.27588303303019496,0.08018344223141026,9,200,3,5,1
inboorling,1710,0.15220558541478385,0.04291452571306351,9,200,3,5,1
inboorling,1720,0.6529277152163184,0.22227918267755328,9,200,3,5,1
inboorling,1730,0.6345328502365684,0.2617927888730043,9,200,3,5,1
inboorling,1740,0.641236792416667,0.26016487911856123,9,200,3,5,1
inboorling,1750,0.6435101058922567,0.2461571269187211,9,200,3,5,1
inboorling,1760,0.6436135724458147,0.2379255037313575,9,200,3,5,1
inboorling,1770,0.6447784673053312,0.22895247136354044,9,200,3,5,1
inboorling,1780,0.6043581500168551,0.23404006317435666,9,200,3,5,1
inboorling,1790,0.3883794403995375,0.1485745676572708,9,200,3,5,1
moor,1700,0.8579722742365,0.07719907195225502,9,200,5,1,0
moor,1710,0.8477132627167788,0.08324453309607294,9,200,5,1,0
moor,1720,0.8983148054185879,0.02412158789413276,9,200,5,1,0
moor,1730,0.8699129227206096,0.056632591157988306,9,200,5,1,0
moor,1740,0.9089594145284408,0.024014479210130186,9,200,5,1,0
moor,1750,0.9065846915505509,0.0364842694624078,9,200,5,1,0
moor,1760,0.8937813575239281,0.04272242808726393,9,200,5,1,0
moor,1770,0.8542249870962872,0.07068427131273551,9,200,5,1,0
moor,1780,0.868078652321523,0.058173766789752716,9,200,5,1,0
moor,1790,0.8845262685031005,0.0622081771953755,9,200,5,1,0
inboorling,1700,0.3723517213394854,0.22212087235918918,9,200,5,1,0
inboorling,1710,0.22037109425728843,0.06289503707705968,9,200,5,1,0
inboorling,1720,0.5096260419317876,0.20215346124622083,9,200,5,1,0
inboorling,1730,0.5805437694606498,0.17590878276578145,9,200,5,1,0
inboorling,1740,0.6016128262446485,0.29143209300450873,9,200,5,1,0
inboorling,1750,0.6379101969023139,0.2801101905947437,9,200,5,1,0
inboorling,1760,0.6493055319446328,0.2757649490393139,9,200,5,1,0
inboorling,1770,0.6645838053068643,0.24795784340447077,9,200,5,1,0
inboorling,1780,0.6509372647376266,0.26241400236872503,9,200,5,1,0
inboorling,1790,0.2890522495637676,0.19327322943010672,9,200,5,1,0
moor,1700,0.8564178065708494,0.036351463876277045,9,200,5,1,1
moor,1710,0.8518909274086586,0.036485198712779346,9,200,5,1,1
moor,1720,0.8384781641144943,0.019439753272988566,9,200,5,1,1
moor,1730,0.8514842063998247,0.016324298522681156,9,200,5,1,1
moor,1740,0.864069676735368,0.015029585541919613,9,200,5,1,1
moor,1750,0.8531935620806302,0.029772060971422404,9,200,5,1,1
moor,1760,0.8560854265865606,0.015111423976320591,9,200,5,1,1
moor,1770,0.8549454795773196,0.025040187441467618,9,200,5,1,1
moor,1780,0.8404918465982096,0.02332403430470792,9,200,5,1,1
moor,1790,0.875170182365762,0.019581262426639264,9,200,5,1,1
inboorling,1700,0.7541158902754348,0.03642860922138743,9,200,5,1,1
inboorling,1710,0.6971475501314779,0.018488979195547088,9,200,5,1,1
inboorling,1720,0.8005913966797581,0.030122925389759282,9,200,5,1,1
inboorling,1730,0.8100283280034757,0.049167084773796395,9,200,5,1,1
inboorling,1740,0.8212599905680737,0.06173539573749673,9,200,5,1,1
inboorling,1750,0.8182993647161517,0.07045285117754972,9,200,5,1,1
inboorling,1760,0.8206093832966542,0.05293374777921887,9,200,5,1,1
inboorling,1770,0.8247796333565122,0.05649205103896669,9,200,5,1,1
inboorling,1780,0.8010430793830918,0.06143930081252087,9,200,5,1,1
inboorling,1790,0.7846540032590601,0.03939398379284608,9,200,5,1,1
moor,1700,0.8541089965209232,0.05276687111545341,9,200,5,2,0
moor,1710,0.8642936633398208,0.04721038301084481,9,200,5,2,0
moor,1720,0.8946450068260661,0.029923889018962112,9,200,5,2,0
moor,1730,0.8935049307960298,0.03377142501190629,9,200,5,2,0
moor,1740,0.9012486249425243,0.02080987995148102,9,200,5,2,0
moor,1750,0.890172064590379,0.040487006358154366,9,200,5,2,0
moor,1760,0.8916839158313129,0.03798026463086892,9,200,5,2,0
moor,1770,0.8775225056427566,0.04039454104615049,9,200,5,2,0
moor,1780,0.8908062222974701,0.03838038508330155,9,200,5,2,0
moor,1790,0.8882994511841067,0.03063122152877856,9,200,5,2,0
inboorling,1700,0.6161322599168652,0.14715880330276618,9,200,5,2,0
inboorling,1710,0.44503877140233083,0.03188848682738202,9,200,5,2,0
inboorling,1720,0.8167220163980391,0.1340932770861332,9,200,5,2,0
inboorling,1730,0.7910439440802315,0.166135299090222,9,200,5,2,0
inboorling,1740,0.7852405456139364,0.17831842553710117,9,200,5,2,0
inboorling,1750,0.8042413991211573,0.1608993587440432,9,200,5,2,0
inboorling,1760,0.8088899266221876,0.15686739289056573,9,200,5,2,0
inboorling,1770,0.7923191439829897,0.16170417376089713,9,200,5,2,0
inboorling,1780,0.7918223925313042,0.17906770380846998,9,200,5,2,0
inboorling,1790,0.6968165457583086,0.13957713969107322,9,200,5,2,0
moor,1700,0.8297969318000414,0.039362787154119595,9,200,5,2,1
moor,1710,0.8142059047044025,0.0389743328697477,9,200,5,2,1
moor,1720,0.8341104471232267,0.02065850753854353,9,200,5,2,1
moor,1730,0.7921192640069514,0.02120675379934444,9,200,5,2,1
moor,1740,0.8332973993922094,0.03271597691907648,9,200,5,2,1
moor,1750,0.8312780644538333,0.021419625553508046,9,200,5,2,1
moor,1760,0.8225950172286676,0.022496448821292852,9,200,5,2,1
moor,1770,0.8227453512041978,0.03151071859259599,9,200,5,2,1
moor,1780,0.8424115821018598,0.028277023064767166,9,200,5,2,1
moor,1790,0.8352173591393464,0.026784036896176006,9,200,5,2,1
inboorling,1700,0.8180090027235671,0.04769725753414817,9,200,5,2,1
inboorling,1710,0.7918621015364057,0.04803744381427352,9,200,5,2,1
inboorling,1720,0.8167797640295241,0.02949099245889883,9,200,5,2,1
inboorling,1730,0.7622462321139278,0.031264438637540484,9,200,5,2,1
inboorling,1740,0.8139907165855887,0.034246051273088475,9,200,5,2,1
inboorling,1750,0.8178749218056223,0.020642851051709724,9,200,5,2,1
inboorling,1760,0.8062778349612417,0.024934000876883706,9,200,5,2,1
inboorling,1770,0.7751809824525115,0.04088492171269637,9,200,5,2,1
inboorling,1780,0.8044758373035349,0.03154874446131925,9,200,5,2,1
inboorling,1790,0.8205334766068406,0.040266955475655196,9,200,5,2,1
moor,1700,0.8005448681132451,0.06309367858027601,9,200,5,3,0
moor,1710,0.7891881312921172,0.07048438806664638,9,200,5,3,0
moor,1720,0.8547676401715782,0.04756534345634993,9,200,5,3,0
moor,1730,0.866993116757743,0.04498605920337467,9,200,5,3,0
moor,1740,0.8794559918576181,0.04396084743479839,9,200,5,3,0
moor,1750,0.871522202032851,0.0558353776795708,9,200,5,3,0
moor,1760,0.8693579218773049,0.057074246706358765,9,200,5,3,0
moor,1770,0.8443387135480428,0.0684670867217086,9,200,5,3,0
moor,1780,0.8476101312609967,0.07529074790012312,9,200,5,3,0
moor,1790,0.8500078566449876,0.01880064334502556,9,200,5,3,0
inboorling,1700,0.5081883516832489,0.15226378526826395,9,200,5,3,0
inboorling,1710,0.35978497544528654,0.029711240871721015,9,200,5,3,0
inboorling,1720,0.7848046668509868,0.15500154528129417,9,200,5,3,0
inboorling,1730,0.7526468978820604,0.20500794489482468,9,200,5,3,0
inboorling,1740,0.7730727971258332,0.2008179443192939,9,200,5,3,0
inboorling,1750,0.7687657255311984,0.2108847256642179,9,200,5,3,0
inboorling,1760,0.7748423101420702,0.19991954077063484,9,200,5,3,0
inboorling,1770,0.7632787062156284,0.19448317932589784,9,200,5,3,0
inboorling,1780,0.7794067491129186,0.18670471854207404,9,200,5,3,0
inboorling,1790,0.7020481128245448,0.13670768329738098,9,200,5,3,0
moor,1700,0.7545446174814442,0.051288940542870455,9,200,5,3,1
moor,1710,0.7782990766729507,0.045327847455486237,9,200,5,3,1
moor,1720,0.7957536619890652,0.03450984039726642,9,200,5,3,1
moor,1730,0.7991933321483855,0.031617314970785085,9,200,5,3,1
moor,1740,0.8025338404812364,0.0358113029549269,9,200,5,3,1
moor,1750,0.7999700482694033,0.03529184648234434,9,200,5,3,1
moor,1760,0.7926925582396875,0.05320758233751174,9,200,5,3,1
moor,1770,0.750811830850353,0.05110842519246859,9,200,5,3,1
moor,1780,0.7879149409526907,0.046511953476207395,9,200,5,3,1
moor,1790,0.7377322988002627,0.034772022401250734,9,200,5,3,1
inboorling,1700,0.7199811496973948,0.05765032814786036,9,200,5,3,1
inboorling,1710,0.7053767167913922,0.06297088675901062,9,200,5,3,1
inboorling,1720,0.7712428378058259,0.04724683024306545,9,200,5,3,1
inboorling,1730,0.7668685601785199,0.04497718648294485,9,200,5,3,1
inboorling,1740,0.7702458904882665,0.05305144555085799,9,200,5,3,1
inboorling,1750,0.7712411657117856,0.050591280029717925,9,200,5,3,1
inboorling,1760,0.7684905042716146,0.059670127255022125,9,200,5,3,1
inboorling,1770,0.7027965686351213,0.054281484613450635,9,200,5,3,1
inboorling,1780,0.7009833906025951,0.06593932131990954,9,200,5,3,1
inboorling,1790,0.7183206088760656,0.04982585086708268,9,200,5,3,1
moor,1700,0.6923774808533705,0.1214901495886855,9,200,5,4,0
moor,1710,0.643987756403405,0.13895111655990158,9,200,5,4,0
moor,1720,0.8254475441361196,0.10719392849118899,9,200,5,4,0
moor,1730,0.824765171472497,0.1181256049223108,9,200,5,4,0
moor,1740,0.8394130347456298,0.09177585285037533,9,200,5,4,0
moor,1750,0.836733743486477,0.11013163407398041,9,200,5,4,0
moor,1760,0.8181291273751427,0.13035841111180774,9,200,5,4,0
moor,1770,0.781299098555131,0.14179611221083915,9,200,5,4,0
moor,1780,0.7989102229160424,0.13810971476294556,9,200,5,4,0
moor,1790,0.7948090926515106,0.038226265736685514,9,200,5,4,0
inboorling,1700,0.3646850395380554,0.10564784973396615,9,200,5,4,0
inboorling,1710,0.21018550837737973,0.0675463203841519,9,200,5,4,0
inboorling,1720,0.7341160065352251,0.2192639786209467,9,200,5,4,0
inboorling,1730,0.713967701305126,0.2578972175700484,9,200,5,4,0
inboorling,1740,0.7117425993106076,0.26409168493745816,9,200,5,4,0
inboorling,1750,0.7263550695930836,0.2575529764781215,9,200,5,4,0
inboorling,1760,0.715335391431707,0.2678224577777307,9,200,5,4,0
inboorling,1770,0.7042354454991302,0.250333744794541,9,200,5,4,0
inboorling,1780,0.7042839550296804,0.2635738330133954,9,200,5,4,0
inboorling,1790,0.3662496852419223,0.14701408531693883,9,200,5,4,0
moor,1700,0.6995779569800962,0.07760107979345571,9,200,5,4,1
moor,1710,0.6810319423184285,0.08483123597993698,9,200,5,4,1
moor,1720,0.7665114409995403,0.04372519299511029,9,200,5,4,1
moor,1730,0.7634537038450273,0.0647270146584864,9,200,5,4,1
moor,1740,0.7761127817016057,0.06102076850176046,9,200,5,4,1
moor,1750,0.7870759281053357,0.04906746242598465,9,200,5,4,1
moor,1760,0.7585130263057438,0.07695324341533961,9,200,5,4,1
moor,1770,0.7172024020423742,0.07826091265592082,9,200,5,4,1
moor,1780,0.7711632123490384,0.06007206117667746,9,200,5,4,1
moor,1790,0.7125606278157579,0.04429643820387029,9,200,5,4,1
inboorling,1700,0.5098046075807837,0.06855361824190372,9,200,5,4,1
inboorling,1710,0.3391697545518809,0.03259498448231749,9,200,5,4,1
inboorling,1720,0.70504165958256,0.12183184953240911,9,200,5,4,1
inboorling,1730,0.6796747470019799,0.16910320254393518,9,200,5,4,1
inboorling,1740,0.7018972976313611,0.15958360544002442,9,200,5,4,1
inboorling,1750,0.7099750268637934,0.1596012301531064,9,200,5,4,1
inboorling,1760,0.69765889387969,0.1474290545307427,9,200,5,4,1
inboorling,1770,0.6107113545182192,0.12732849034658164,9,200,5,4,1
inboorling,1780,0.6868227690444523,0.16765341082163288,9,200,5,4,1
inboorling,1790,0.6204873424472861,0.13080390421229077,9,200,5,4,1
moor,1700,0.5744866027415677,0.19445795595509965,9,200,5,5,0
moor,1710,0.5450639621422039,0.20553441255565583,9,200,5,5,0
moor,1720,0.7602125346757865,0.15490362949054995,9,200,5,5,0
moor,1730,0.7921501956772146,0.1386899342962708,9,200,5,5,0
moor,1740,0.7566575750967629,0.17957824399716013,9,200,5,5,0
moor,1750,0.7838507506656258,0.15698344617276577,9,200,5,5,0
moor,1760,0.7553561708755417,0.18468857816553075,9,200,5,5,0
moor,1770,0.731288161018816,0.19646715266651424,9,200,5,5,0
moor,1780,0.7418519237893996,0.18532292940918185,9,200,5,5,0
moor,1790,0.7444864563249461,0.06746625969889097,9,200,5,5,0
inboorling,1700,0.25556889671134175,0.11643608304154728,9,200,5,5,0
inboorling,1710,0.15032961603017495,0.06423645458923113,9,200,5,5,0
inboorling,1720,0.6604673949975035,0.2740444998684802,9,200,5,5,0
inboorling,1730,0.6542830755187867,0.3066424650694898,9,200,5,5,0
inboorling,1740,0.6500638018797567,0.31276666466229563,9,200,5,5,0
inboorling,1750,0.6695701958846519,0.30112819491463244,9,200,5,5,0
inboorling,1760,0.6709090646809382,0.2933248961731087,9,200,5,5,0
inboorling,1770,0.6581280117887783,0.28880456735132054,9,200,5,5,0
inboorling,1780,0.6472118336054494,0.3052259656270878,9,200,5,5,0
inboorling,1790,0.1857854847602481,0.10466771022909438,9,200,5,5,0
moor,1700,0.57464837188722,0.16169049767276525,9,200,5,5,1
moor,1710,0.5694345557191238,0.16248153501788762,9,200,5,5,1
moor,1720,0.7146671624770033,0.12970549989043612,9,200,5,5,1
moor,1730,0.7469072911964095,0.08304464057196685,9,200,5,5,1
moor,1740,0.7222470579195432,0.13540072530513017,9,200,5,5,1
moor,1750,0.7365481567390256,0.11064079830925855,9,200,5,5,1
moor,1760,0.7134875570677159,0.1286480441294608,9,200,5,5,1
moor,1770,0.6637184844001418,0.14380116653660271,9,200,5,5,1
moor,1780,0.716271757760413,0.12031326806798803,9,200,5,5,1
moor,1790,0.722718914029756,0.047545048094631705,9,200,5,5,1
inboorling,1700,0.3302112810968263,0.08430444211028314,9,200,5,5,1
inboorling,1710,0.17107046794259104,0.03909992469803683,9,200,5,5,1
inboorling,1720,0.645169901609992,0.18489216988375676,9,200,5,5,1
inboorling,1730,0.6225752624834386,0.2194108744089637,9,200,5,5,1
inboorling,1740,0.621059525341965,0.24344068518771825,9,200,5,5,1
inboorling,1750,0.6396003315478274,0.21119032652787345,9,200,5,5,1
inboorling,1760,0.6339850807456421,0.2072015100088656,9,200,5,5,1
inboorling,1770,0.5655311442983699,0.18212385787360139,9,200,5,5,1
inboorling,1780,0.6020900122448686,0.18842996555154415,9,200,5,5,1
inboorling,1790,0.464742233916448,0.1575329609521636,9,200,5,5,1
moor,1700,0.8580137427946118,0.07402991557636125,9,200,7,1,0
moor,1710,0.8599376775161247,0.07335202118985466,9,200,7,1,0
moor,1720,0.8995115281136504,0.024217120217855406,9,200,7,1,0
moor,1730,0.8799929620609211,0.04208209944605049,9,200,7,1,0
moor,1740,0.909979379138599,0.020761278978497926,9,200,7,1,0
moor,1750,0.8980553127063998,0.037524490211716735,9,200,7,1,0
moor,1760,0.891183565726422,0.04046397253793228,9,200,7,1,0
moor,1770,0.8541271925295527,0.06744331016320883,9,200,7,1,0
moor,1780,0.8711041476618095,0.05395764285672738,9,200,7,1,0
moor,1790,0.8832691757223909,0.06110424202688841,9,200,7,1,0
inboorling,1700,0.40289801294785116,0.20144895149135908,9,200,7,1,0
